0 1.170644e+01 0.000000e+00
1 8.259898e-01 -1.283853e+00
2 -1.048472e+01 -1.189559e+02
3 4.965449e+00 -1.186640e+01
4 4.893589e+00 -1.331774e+02
5 6.770868e+00 1.311822e+01
6 7.934084e-01 -1.275840e+02
7 -1.550251e+00 -7.596448e+00
8 8.976908e+00 -1.520859e+01
9 -1.726563e+00 -9.959242e+00
10 1.203335e+00 1.229209e+01
11 -4.934808e+00 -6.456485e-01
12 1.742304e-01 7.003867e+00
13 -5.953277e+00 -7.355368e+00
14 8.880562e+00 6.264790e+00
15 -6.123720e-01 3.921010e+00
16 7.559389e+00 1.982296e+00
17 1.204881e+01 -3.557887e+00
18 -2.922838e+00 -2.100728e+00
19 7.139710e+00 -2.292995e+00
20 1.666933e+00 6.825162e+00
21 7.297427e-01 -1.388488e+01
22 -2.947608e+00 -2.436852e+00
23 -2.218086e+00 -6.466604e+00
24 6.561726e+00 1.110984e+01
25 -1.220854e+01 -5.582352e+00
26 -3.836102e+00 -8.802253e+00
27 -3.235864e+00 7.685227e-01
28 -1.775664e+00 -2.966478e+00
29 3.017415e+00 -7.162550e+00
30 -3.369184e+00 -1.159525e+00
31 9.670087e+00 -1.000919e+00
32 -8.078710e-01 1.169511e+01
33 5.099814e+00 1.266897e+00
34 5.533383e+00 -4.609198e+00
35 -7.329861e-01 -1.005365e+01
36 -1.023096e+01 -1.129637e+00
37 1.036466e+01 -2.238205e+00
38 1.018244e+00 -8.809590e+00
39 -1.010762e+00 -7.201112e+00
40 -4.224125e+00 -3.676741e-01
41 -4.928684e+00 9.979107e+00
42 7.472876e+00 -7.405710e+00
43 9.594177e+00 1.721895e+00
44 -3.240425e+00 4.027257e+00
45 -7.624759e-01 7.069489e+00
46 -5.717117e-01 -3.496063e+00
47 4.715094e-01 5.363960e-01
48 1.288575e+00 9.326084e+00
49 3.414657e+00 4.984912e+00
50 -1.880955e+00 -2.345191e+00
51 -1.153833e+01 8.941445e+00
52 3.722066e+00 7.955251e-01
53 8.265170e+00 1.357153e+00
54 -8.365683e+00 8.045422e+00
55 -3.352424e-01 -2.745456e+00
56 1.231266e+01 2.048277e+00
57 -6.134020e+00 6.041536e+00
58 4.990063e+00 -7.261651e+00
59 -3.719153e+00 2.038076e+00
60 -5.921972e+00 7.968457e+00
61 -1.471775e+01 7.866039e+00
62 4.411502e+00 3.312166e+00
63 -1.009038e+00 -4.242717e+00
64 -9.790913e+00 5.962768e+00
65 4.157833e-01 4.383889e+00
66 4.308240e+00 2.769897e+00
67 8.199808e+00 -8.595235e+00
68 1.098592e+01 -8.363804e+00
69 -2.907413e+00 8.956153e+00
70 5.074287e+00 1.673966e+01
71 -1.352784e+00 3.013371e+00
72 2.313432e-01 1.770773e+00
73 3.034301e+00 1.826268e+00
74 -4.297250e+00 -5.899916e+00
75 1.715522e+00 3.086786e-01
76 -1.255097e+00 -4.113052e-01
77 8.952800e+00 -4.206605e+00
78 6.057719e+00 -8.422185e+00
79 -7.714063e+00 7.520073e+00
80 8.451470e+00 -6.103446e+00
81 -4.677870e+00 6.726129e+00
82 8.536595e-01 5.201379e+00
83 7.519838e+00 -7.451546e+00
84 4.563332e+00 -9.975905e+00
85 -4.780152e+00 1.105559e+00
86 -3.694497e+00 -2.771099e+00
87 -1.409224e+01 1.123188e+01
88 1.119703e+00 1.104921e+00
89 5.442311e+00 -2.505625e-01
90 9.089248e-01 2.188328e+00
91 -2.992592e+00 -3.073681e+00
92 4.223600e+00 -9.833541e-01
93 3.700892e+00 -4.367068e+00
94 -1.231959e+01 -1.818163e-01
95 8.570349e-01 -1.268491e+01
96 -5.062917e+00 3.356416e+00
97 -3.336915e+00 2.513669e+00
98 -5.966174e+00 -4.049202e+00
99 3.628561e+00 -2.291599e+00
100 1.273075e+01 -3.336772e+00
101 -7.557297e+00 7.458844e-02
102 4.500552e+00 3.642186e+00
103 5.595656e+00 3.722377e+00
104 -1.191354e+01 4.199247e-01
105 1.190624e+01 5.621069e+00
106 -4.027964e+00 4.954760e+00
107 -3.282370e+00 -2.750549e+00
