0.020752 0.352783 0.997925 0.966675 
0.352783 0.997925 0.966675 0.435425 
0.997925 0.966675 0.435425 0.403076 
0.966675 0.435425 0.403076 0.853027 
0.435425 0.403076 0.853027 0.503174 
0.403076 0.853027 0.503174 0.554932 
0.853027 0.503174 0.554932 0.434937 
0.503174 0.554932 0.434937 0.394775 
0.554932 0.434937 0.394775 0.711914 
0.434937 0.394775 0.711914 0.104004 
0.394775 0.711914 0.104004 0.768188 
0.711914 0.104004 0.768188 0.060791 
0.104004 0.768188 0.060791 0.0335693 
0.768188 0.060791 0.0335693 0.570679 
0.060791 0.0335693 0.570679 0.702637 
0.0335693 0.570679 0.702637 0.946167 
0.570679 0.702637 0.946167 0.086792 
0.702637 0.946167 0.086792 0.475586 
0.946167 0.086792 0.475586 0.0859375 
0.086792 0.475586 0.0859375 0.46106 
0.475586 0.0859375 0.46106 0.838867 
0.0859375 0.46106 0.838867 0.262451 
0.46106 0.838867 0.262451 0.462158 
0.838867 0.262451 0.462158 0.857544 
0.262451 0.462158 0.857544 0.579956 
0.462158 0.857544 0.579956 0.860352 
0.857544 0.579956 0.860352 0.627686 
0.579956 0.860352 0.627686 0.671875 
0.860352 0.627686 0.671875 0.423218 
0.627686 0.671875 0.423218 0.195557 
0.671875 0.423218 0.195557 0.324829 
0.423218 0.195557 0.324829 0.522705 
0.195557 0.324829 0.522705 0.886963 
0.324829 0.522705 0.886963 0.0802002 
0.522705 0.886963 0.0802002 0.363525 
0.886963 0.0802002 0.363525 0.180664 
0.0802002 0.363525 0.180664 0.0716553 
0.363525 0.180664 0.0716553 0.218262 
0.180664 0.0716553 0.218262 0.710815 
0.0716553 0.218262 0.710815 0.0853271 
0.218262 0.710815 0.0853271 0.450684 
0.710815 0.0853271 0.450684 0.662476 
0.0853271 0.450684 0.662476 0.263428 
0.450684 0.662476 0.263428 0.47876 
0.662476 0.263428 0.47876 0.139893 
0.263428 0.47876 0.139893 0.378418 
0.47876 0.139893 0.378418 0.433838 
0.139893 0.378418 0.433838 0.376099 
0.378418 0.433838 0.376099 0.394409 
0.433838 0.376099 0.394409 0.705688 
0.376099 0.394409 0.705688 0.998047 
0.394409 0.705688 0.998047 0.96875 
0.705688 0.998047 0.96875 0.470703 
0.998047 0.96875 0.470703 0.00292969 
0.96875 0.470703 0.00292969 0.0498047 
0.470703 0.00292969 0.0498047 0.84668 
0.00292969 0.0498047 0.84668 0.395264 
0.0498047 0.84668 0.395264 0.720215 
0.84668 0.395264 0.720215 0.245117 
0.395264 0.720215 0.245117 0.16748 
0.720215 0.245117 0.16748 0.847412 
0.245117 0.16748 0.847412 0.407715 
0.16748 0.847412 0.407715 0.931885 
0.847412 0.407715 0.931885 0.843872 
0.407715 0.931885 0.843872 0.347534 
0.931885 0.843872 0.347534 0.908691 
0.843872 0.347534 0.908691 0.449585 
0.347534 0.908691 0.449585 0.643799 
0.908691 0.449585 0.643799 0.945801 
0.449585 0.643799 0.945801 0.0805664 
0.643799 0.945801 0.0805664 0.369751 
0.945801 0.0805664 0.369751 0.286499 
0.0805664 0.369751 0.286499 0.870972 
0.369751 0.286499 0.870972 0.808228 
0.286499 0.870972 0.808228 0.741455 
0.870972 0.808228 0.741455 0.606201 
0.808228 0.741455 0.606201 0.306641 
0.741455 0.606201 0.306641 0.213501 
0.606201 0.306641 0.213501 0.629883 
0.306641 0.213501 0.629883 0.709229 
0.213501 0.629883 0.709229 0.0583496 
0.629883 0.709229 0.0583496 0.991943 
0.709229 0.0583496 0.991943 0.86499 
0.0583496 0.991943 0.86499 0.706543 
0.991943 0.86499 0.706543 0.0126953 
0.86499 0.706543 0.0126953 0.21582 
0.706543 0.0126953 0.21582 0.669312 
0.0126953 0.21582 0.669312 0.379639 
0.21582 0.669312 0.379639 0.45459 
0.669312 0.379639 0.45459 0.728882 
0.379639 0.45459 0.728882 0.392456 
0.45459 0.728882 0.392456 0.672485 
0.728882 0.392456 0.672485 0.433594 
0.392456 0.672485 0.433594 0.371948 
0.672485 0.433594 0.371948 0.323853 
0.433594 0.371948 0.323853 0.506104 
0.371948 0.323853 0.506104 0.604736 
0.323853 0.506104 0.604736 0.281738 
0.506104 0.604736 0.281738 0.790039 
0.604736 0.281738 0.790039 0.432251 
0.281738 0.790039 0.432251 0.349121 
0.790039 0.432251 0.349121 0.935669 
0.432251 0.349121 0.935669 0.908203 
0.349121 0.935669 0.908203 0.441284 
0.935669 0.908203 0.441284 0.502686 
0.908203 0.441284 0.502686 0.546631 
0.441284 0.502686 0.546631 0.293823 
0.502686 0.546631 0.293823 0.995483 
0.546631 0.293823 0.995483 0.925171 
0.293823 0.995483 0.925171 0.729736 
0.995483 0.925171 0.729736 0.406982 
0.925171 0.729736 0.406982 0.919434 
0.729736 0.406982 0.919434 0.632202 
0.406982 0.919434 0.632202 0.748657 
0.919434 0.632202 0.748657 0.728638 
0.632202 0.748657 0.728638 0.388306 
0.748657 0.728638 0.388306 0.601929 
0.728638 0.388306 0.601929 0.234009 
0.388306 0.601929 0.234009 0.978516 
0.601929 0.234009 0.978516 0.636719 
0.234009 0.978516 0.636719 0.825439 
0.978516 0.636719 0.825439 0.0341797 
0.636719 0.825439 0.0341797 0.581055 
0.825439 0.0341797 0.581055 0.879028 
0.0341797 0.581055 0.879028 0.94519 
0.581055 0.879028 0.94519 0.0701904 
0.879028 0.94519 0.0701904 0.193359 
0.94519 0.0701904 0.193359 0.287476 
0.0701904 0.193359 0.287476 0.887573 
0.193359 0.287476 0.887573 0.0905762 
0.287476 0.887573 0.0905762 0.539917 
0.887573 0.0905762 0.539917 0.179688 
0.0905762 0.539917 0.179688 0.0550537 
0.539917 0.179688 0.0550537 0.935913 
0.179688 0.0550537 0.935913 0.912354 
0.0550537 0.935913 0.912354 0.511841 
0.935913 0.912354 0.511841 0.702271 
0.912354 0.511841 0.702271 0.939941 
0.511841 0.702271 0.939941 0.980835 
0.702271 0.939941 0.980835 0.676147 
0.939941 0.980835 0.676147 0.49585 
0.980835 0.676147 0.49585 0.43042 
0.676147 0.49585 0.43042 0.317993 
0.49585 0.43042 0.317993 0.406494 
0.43042 0.317993 0.406494 0.911133 
0.317993 0.406494 0.911133 0.491089 
0.406494 0.911133 0.491089 0.349487 
0.911133 0.491089 0.349487 0.941895 
0.491089 0.349487 0.941895 0.0141602 
0.349487 0.941895 0.0141602 0.240723 
0.941895 0.0141602 0.240723 0.0927734 
0.0141602 0.240723 0.0927734 0.577271 
0.240723 0.0927734 0.577271 0.814697 
0.0927734 0.577271 0.814697 0.85144 
0.577271 0.814697 0.85144 0.476196 
0.814697 0.85144 0.476196 0.0963135 
